SN name,UV mag,UV abs mag,F275W-r,Adopted r survey,Adopted r mag,Adopted r abs mag,Adopted r flux,Adopted r flux err,F275W-r Best,Adopted Best survey,Adopted Best,Adopted Best abs mag,Adopted Best flux,Adopted Best flux err,LegacySurvey r mag,LegacySurvey r abs mag,LegacySurvey r flux,LegacySurvey r flux err,LegacySurvey invvar+bkg r mag,LegacySurvey invvar+bkg r abs mag,LegacySurvey invvar+bkg r flux,LegacySurvey invvar+bkg r flux err,DES r mag,DES r abs mag,DES r flux,DES r flux err,PanSTARRS r mag,PanSTARRS r abs mag,PanSTARRS r flux,PanSTARRS r flux err,SkyMapper r mag,SkyMapper r abs mag,SkyMapper r flux,SkyMapper r flux err,Paper plot candidate
CSP13abl,22.348 (0.083),-13.910 (0.083),$>2.903$,LegacySurvey,(19.445),(-16.813),6.875755346832424,5.558315481773112,$>2.903$,LegacySurvey,(19.445),(-16.813),6.875755346832424,5.558315481773112,20.199 (1.471),-16.059 (1.471),8.328969298747069,9.31438214209131,20.407 (0.878),-15.851 (0.878),6.875755346832424,5.558315481773112,,,,,,,,,,,,,False
CSP13abm,(23.240),(-12.235),$<1.129$,PanSTARRS,22.111 (0.150),-13.364 (0.150),14.310982957645756,1.4002863032440924,$<1.129$,PanSTARRS,22.111 (0.150),-13.364 (0.150),14.310982957645756,1.4002863032440924,22.233 (14.183),-13.242 (14.183),1.2787020407369645,12.05253794112548,22.587 (0.826),-12.887 (0.826),0.9226461338688504,0.7017580580113126,,,,,22.111 (0.150),-13.364 (0.150),14.310982957645756,1.4002863032440924,20.632 (0.972),-14.843 (0.972),84.62657228522819,53.43402363620636,False
CSP14aal,(25.003),(-12.743),$<0.494$,LegacySurvey,24.510 (0.156),-13.236 (0.156),0.1570954566558353,0.0225255150085289,$<0.494$,LegacySurvey,24.510 (0.156),-13.236 (0.156),0.1570954566558353,0.0225255150085289,24.448 (32.179),-13.298 (32.179),0.1663333218993009,4.655979381403971,24.510 (0.156),-13.236 (0.156),0.1570954566558353,0.0225255150085289,,,,,24.029 (0.297),-13.717 (0.297),2.4454148783596894,0.6301121698697416,(20.332),(-17.414),-10.79985198900947,29.91419157085071,False
CSP14aaq,20.949 (0.021),-15.104 (0.021),4.871,LegacySurvey,16.078 (0.054),-19.975 (0.054),370.459274803729,18.332796936892617,4.871,LegacySurvey,16.078 (0.054),-19.975 (0.054),370.459274803729,18.332796936892617,15.952 (0.084),-20.102 (0.084),416.22561252239046,28.80432281150054,16.078 (0.054),-19.975 (0.054),370.459274803729,18.332796936892617,,,,,,,,,16.507 (0.015),-19.546 (0.015),85637.03577515212,1012.8708042102468,False
CSP14aar,22.971 (0.146),-13.393 (0.146),1.945,LegacySurvey,21.026 (0.343),-15.338 (0.343),3.885615389867026,1.2272363167641451,1.945,LegacySurvey,21.026 (0.343),-15.338 (0.343),3.885615389867026,1.2272363167641451,20.804 (2.411),-15.561 (2.411),4.77087550932913,8.628926571920209,21.026 (0.343),-15.338 (0.343),3.885615389867026,1.2272363167641451,,,,,,,,,21.040 (0.127),-15.324 (0.127),1029.042428813137,96.85833584626394,False
SN2014bz,23.247 (0.316),-11.733 (0.316),2.952,SkyMapper,20.295 (0.082),-14.685 (0.082),2745.8571433655884,174.14728512460195,2.952,SkyMapper,20.295 (0.082),-14.685 (0.082),2745.8571433655884,174.14728512460195,,,,,,,,,,,,,,,,,20.295 (0.082),-14.685 (0.082),2745.8571433655884,174.14728512460195,False
CSP14acl,(24.002),(-11.585),$?0.107$,LegacySurvey,(23.894),(-11.692),0.0445941229194137,0.0922890520745897,$?0.107$,LegacySurvey,(23.894),(-11.692),0.0445941229194137,0.0922890520745897,25.812 (278.029),-9.775 (278.029),0.0473332247744461,11.41942080264982,25.877 (2.247),-9.710 (2.247),0.0445941229194137,0.0922890520745897,,,,,(23.862),(-11.724),-0.2876279101785171,0.9505377473362494,22.967 (0.517),-12.620 (0.517),230.2513041692559,102.89792443657272,False
CSS121006:232854+085452,23.631 (0.127),-14.065 (0.127),0.892,LegacySurvey,22.739 (0.302),-14.957 (0.302),0.8023975344813784,0.2231256762747855,0.833,PanSTARRS,22.797 (0.099),-14.899 (0.099),7.605344530416014,0.6191228056613264,22.624 (6.606),-15.072 (6.606),0.8920064204073112,4.8817800912596665,22.739 (0.302),-14.957 (0.302),0.8023975344813784,0.2231256762747855,,,,,22.797 (0.099),-14.899 (0.099),7.605344530416014,0.6191228056613264,22.958 (2.690),-14.738 (2.690),9.876457304795094,21.850741049415397,False
CSS121114:090202+101800,(24.274),(-11.820),$<3.132$,LegacySurvey,21.142 (0.298),-14.952 (0.298),3.493114638688187,0.958235922057416,$<3.289$,PanSTARRS,20.985 (0.031),-15.109 (0.031),40.36748077297997,1.0629956584049087,21.074 (2.964),-15.020 (2.964),3.719722280940368,9.537046954819344,21.142 (0.298),-14.952 (0.298),3.493114638688187,0.958235922057416,,,,,20.985 (0.031),-15.109 (0.031),40.36748077297997,1.0629956584049087,22.001 (2.519),-14.093 (2.519),20.19206990035665,43.80894367524725,False
CSS130317:082848+293031,(24.948),(-12.826),$?-0.537$,LegacySurvey,(25.485),(-12.289),0.0543806824135763,0.0213158664253482,$?-0.537$,LegacySurvey,(25.485),(-12.289),0.0543806824135763,0.0213158664253482,25.573 (91.489),-12.201 (91.489),0.0589953317453625,4.58238078261674,25.661 (0.426),-12.113 (0.426),0.0543806824135763,0.0213158664253482,,,,,(24.156),(-13.619),-0.2530018439417199,0.7255103289049734,,,,,False
SN2020xyw,(21.880),(-11.487),$<4.527$,SkyMapper,17.353 (0.022),-16.014 (0.022),38514.02929612098,529.1081276517614,$<4.527$,SkyMapper,17.353 (0.022),-16.014 (0.022),38514.02929612098,529.1081276517614,,,0.0,,,,,,,,,,,,,,17.353 (0.022),-16.014 (0.022),38514.02929612098,529.1081276517614,False
SN2003ic,(24.632),(-12.361),$<4.635$,PanSTARRS,19.998 (0.035),-16.996 (0.035),100.20833191317688,2.9715434304808395,$<4.635$,PanSTARRS,19.998 (0.035),-16.996 (0.035),100.20833191317688,2.9715434304808395,19.834 (0.783),-17.160 (0.783),11.656512578025357,7.815419395388675,19.912 (0.553),-17.082 (0.553),10.842619192528574,5.521199287546361,,,,,19.998 (0.035),-16.996 (0.035),100.20833191317688,2.9715434304808395,20.099 (0.033),-16.895 (0.033),3049.3490609162063,86.72865493733538,False
SN2000ey,18.081 (0.004),-16.692 (0.004),2.726,LegacySurvey,15.355 (0.045),-19.418 (0.045),720.7917042428717,29.742019658764633,2.767,PanSTARRS,15.314 (0.014),-19.459 (0.014),7487.93358348995,82.79069395779896,15.195 (0.062),-19.578 (0.062),835.2461096843043,41.39953341239771,15.355 (0.045),-19.418 (0.045),720.7917042428717,29.742019658764633,,,,,15.314 (0.014),-19.459 (0.014),7487.93358348995,82.79069395779896,15.498 (0.029),-19.275 (0.029),8880.544282528961,204.1194232094871,False
SN2005dm,22.361 (0.133),-11.980 (0.133),5.481,LegacySurvey,16.880 (0.245),-17.461 (0.245),177.05858767231672,39.89821006446066,5.465,PanSTARRS,16.896 (0.015),-17.445 (0.015),1744.2451766507324,22.341720380543062,16.825 (0.167),-17.516 (0.167),186.28933029751832,27.286433319889703,16.880 (0.245),-17.461 (0.245),177.05858767231672,39.89821006446066,16.852 (0.006),-17.489 (0.006),181604.14390245665,1004.4630645337204,16.896 (0.015),-17.445 (0.015),1744.2451766507324,22.341720380543062,16.790 (0.010),-17.551 (0.010),63610.99568040786,540.1755227291223,False
SN2020ejm,17.689 (0.006),-15.444 (0.006),3.768,SkyMapper,13.921 (0.009),-19.213 (0.009),822698.8443290929,5660.7923901855265,3.768,SkyMapper,13.921 (0.009),-19.213 (0.009),822698.8443290929,5660.7923901855265,,,,,,,,,,,,,,,,,13.921 (0.009),-19.213 (0.009),822698.8443290929,5660.7923901855265,False
SN2017dps,20.567 (0.042),-13.117 (0.042),5.126,LegacySurvey,15.441 (0.322),-18.243 (0.322),666.3441087324425,197.79443808560907,5.126,LegacySurvey,15.441 (0.322),-18.243 (0.322),666.3441087324425,197.79443808560907,15.308 (0.074),-18.376 (0.074),753.1844381837267,45.335545095897466,15.441 (0.322),-18.243 (0.322),666.3441087324425,197.79443808560907,,,,,,,,,15.601 (0.012),-18.083 (0.012),201801.5455713512,1981.219072878309,False
SN1999ee,18.765 (0.010),-14.697 (0.010),3.000,SkyMapper,15.765 (0.015),-17.697 (0.015),157897.95615284838,2106.5679294648303,3.000,SkyMapper,15.765 (0.015),-17.697 (0.015),157897.95615284838,2106.5679294648303,15.547 (0.085),-17.915 (0.085),604.1001129514254,45.43539355306202,15.589 (0.483),-17.874 (0.483),581.2712181974838,258.3786644091647,,,,,,,,,15.765 (0.015),-17.697 (0.015),157897.95615284838,2106.5679294648303,True
KISS13j,(24.978),(-12.743),$<3.382$,LegacySurvey,21.597 (0.334),-16.124 (0.334),2.298261654087817,0.7075809350191509,$<3.500$,PanSTARRS,21.479 (0.107),-16.242 (0.107),25.61994677896132,2.3429611735921863,21.516 (2.427),-16.205 (2.427),2.4757613953933744,5.136640780596066,21.597 (0.334),-16.124 (0.334),2.298261654087817,0.7075809350191509,,,,,21.479 (0.107),-16.242 (0.107),25.61994677896132,2.3429611735921863,22.195 (1.895),-15.526 (1.895),16.98645628025986,27.381481393229645,False
KISS13l,(25.583),(-13.383),$?1.031$,LegacySurvey,(24.552),(-14.414),0.1023376626406574,0.0503609263372618,$<-0.114$,PanSTARRS,25.698 (1.868),-13.269 (1.868),0.5259955240941735,0.8760075487729124,24.941 (31.183),-14.025 (31.183),0.1055632049479779,2.9391859835130605,24.975 (0.534),-13.991 (0.534),0.1023376626406574,0.0503609263372618,,,,,25.698 (1.868),-13.269 (1.868),0.5259955240941735,0.8760075487729124,,,,,False
KISS15n,23.735 (0.311),-11.336 (0.311),$>1.897$,LegacySurvey,(21.838),(-13.233),0.4447208012234218,0.6133988722442822,$>1.897$,LegacySurvey,(21.838),(-13.233),0.4447208012234218,0.6133988722442822,23.358 (34.978),-11.713 (34.978),0.4538624127738245,14.326926084151882,23.380 (1.498),-11.691 (1.498),0.4447208012234218,0.6133988722442822,,,,,(23.165),(-11.906),-4.870554451222146,1.8070724262469375,,,,,False
LSQ11bk,23.736 (0.311),-12.540 (0.311),1.161,LegacySurvey,22.575 (0.061),-13.700 (0.061),0.932894327234835,0.0519143437051349,1.161,LegacySurvey,22.575 (0.061),-13.700 (0.061),0.932894327234835,0.0519143437051349,22.339 (9.996),-13.936 (9.996),1.1593832830637714,8.588598017498768,22.575 (0.061),-13.700 (0.061),0.932894327234835,0.0519143437051349,,,,,22.341 (0.156),-13.934 (0.156),11.572056278691074,1.3196808266411526,22.891 (0.445),-13.385 (0.445),227.4974858462778,73.92271072128028,False
LSQ11ot,21.893 (0.119),-13.520 (0.119),2.870,PanSTARRS,19.023 (0.018),-16.390 (0.018),245.83834646322825,2.7495744386307774,2.870,PanSTARRS,19.023 (0.018),-16.390 (0.018),245.83834646322825,2.7495744386307774,,,,,,,,,,,,,19.023 (0.018),-16.390 (0.018),245.83834646322825,2.7495744386307774,20.302 (1.541),-15.111 (1.541),112.7521694074604,108.56554372283576,False
SN2011jq,(23.385),(-12.444),$<4.415$,PanSTARRS,18.970 (0.017),-16.859 (0.017),258.20093832580574,2.9290174905323454,$<4.415$,PanSTARRS,18.970 (0.017),-16.859 (0.017),258.20093832580574,2.9290174905323454,,,,,,,,,,,,,18.970 (0.017),-16.859 (0.017),258.20093832580574,2.9290174905323454,18.640 (0.147),-17.189 (0.147),555.2052409846762,52.64296697374463,False
LSQ12bld,24.706 (0.255),-13.219 (0.255),1.129,PanSTARRS,23.577 (0.294),-14.347 (0.294),3.7079892170914497,0.9515575999759602,1.129,PanSTARRS,23.577 (0.294),-14.347 (0.294),3.7079892170914497,0.9515575999759602,23.360 (11.129),-14.564 (11.129),0.4527269881686239,4.405233013609201,23.417 (0.893),-14.508 (0.893),0.4297640368312267,0.3533816535275205,,,,,23.577 (0.294),-14.347 (0.294),3.7079892170914497,0.9515575999759602,23.145 (2.990),-14.779 (2.990),7.215519133586875,18.795453689276663,False
LSQ12btn,24.237 (0.255),-12.700 (0.255),2.443,PanSTARRS,21.794 (0.092),-15.142 (0.092),19.154248583122634,1.495562667244437,2.443,PanSTARRS,21.794 (0.092),-15.142 (0.092),19.154248583122634,1.495562667244437,21.740 (3.892),-15.197 (3.892),2.0134082265623956,6.706877789105171,21.820 (0.482),-15.117 (0.482),1.870803469564544,0.8312784146805474,,,,,21.794 (0.092),-15.142 (0.092),19.154248583122634,1.495562667244437,21.744 (0.138),-15.193 (0.138),704.1173380700789,82.67692181406171,False
LSQ12ca,(25.150),(-13.158),$<2.177$,DES,22.974 (0.052),-15.334 (0.052),646.5111843153918,28.39062546374786,$<2.177$,DES,22.974 (0.052),-15.334 (0.052),646.5111843153918,28.39062546374786,22.961 (7.059),-15.346 (7.059),0.6538290784301644,3.868605272414707,23.064 (1.057),-15.244 (1.057),0.5950594335903373,0.579081179211886,22.974 (0.052),-15.334 (0.052),646.5111843153918,28.39062546374786,22.734 (0.140),-15.574 (0.140),8.062680482653027,0.9410464668684936,22.839 (0.219),-15.469 (0.219),208.581800967565,38.04944752280182,False
LSQ12cda,(25.558),(-13.527),$<1.903$,PanSTARRS,23.655 (0.114),-15.431 (0.114),3.4522082558263816,0.3402476240912211,$<1.903$,PanSTARRS,23.655 (0.114),-15.431 (0.114),3.4522082558263816,0.3402476240912211,25.030 (33.501),-14.055 (33.501),0.097265201359945,2.8149585430705515,25.100 (0.503),-13.986 (0.503),0.091230922070722,0.0422357429463167,,,,,23.655 (0.114),-15.431 (0.114),3.4522082558263816,0.3402476240912211,(21.104),(-17.981),-18.20523482586373,14.499321467068924,False
LSQ12cfx,(24.072),(-12.066),$<2.175$,PanSTARRS,21.898 (0.111),-14.241 (0.111),17.416562183788077,1.5322732645112065,$<2.175$,PanSTARRS,21.898 (0.111),-14.241 (0.111),17.416562183788077,1.5322732645112065,21.750 (5.739),-14.388 (5.739),1.995417938490148,9.18205281459332,21.900 (0.890),-14.238 (0.890),1.7372392038316775,1.4247821804370246,,,,,21.898 (0.111),-14.241 (0.111),17.416562183788077,1.5322732645112065,22.490 (1.300),-13.649 (1.300),209.70521324791957,216.4754163844619,False
LSQ12cid,23.766 (0.145),-13.503 (0.145),2.523,LegacySurvey,21.243 (0.204),-16.026 (0.204),3.183416713462446,0.5981480933334051,2.438,PanSTARRS,21.328 (0.032),-15.941 (0.032),29.426560974175427,0.7981446175944389,21.166 (2.095),-16.103 (2.095),3.416481117034787,6.1427170239242725,21.243 (0.204),-16.026 (0.204),3.183416713462446,0.5981480933334051,,,,,21.328 (0.032),-15.941 (0.032),29.426560974175427,0.7981446175944389,21.373 (0.072),-15.897 (0.072),983.3769610512592,60.05644085802647,False
LSQ12dbr,(23.318),(-11.362),$<2.470$,LegacySurvey,20.848 (0.126),-13.832 (0.126),4.57971200418943,0.5319693378048868,$<2.603$,PanSTARRS,20.715 (0.048),-13.965 (0.048),51.76788889177658,1.9695508730408329,20.685 (4.089),-13.995 (4.089),5.32074537092032,17.24719416657333,20.848 (0.126),-13.832 (0.126),4.57971200418943,0.5319693378048868,,,,,20.715 (0.048),-13.965 (0.048),51.76788889177658,1.9695508730408329,21.343 (0.244),-13.337 (0.244),1090.4682517937492,209.1790236449492,False
LSQ12fhs,23.419 (0.185),-12.410 (0.185),1.733,PanSTARRS,21.686 (0.088),-14.143 (0.088),21.170199657321273,1.59607659131088,1.733,PanSTARRS,21.686 (0.088),-14.143 (0.088),21.170199657321273,1.59607659131088,,,0.0,,,,,,,,,,21.686 (0.088),-14.143 (0.088),21.170199657321273,1.59607659131088,21.392 (0.240),-14.436 (0.240),862.4075360210911,177.9378712508871,False
LSQ12fmx,(24.576),(-12.854),$?0.310$,LegacySurvey,(24.267),(-13.163),0.1189885855658772,0.0654997188940401,$<0.492$,PanSTARRS,24.084 (0.537),-13.346 (0.537),2.3252270227902296,0.9760817288038962,24.643 (48.084),-12.787 (48.084),0.1389496595974768,5.269685256255909,24.811 (0.598),-12.618 (0.598),0.1189885855658772,0.0654997188940401,,,,,24.084 (0.537),-13.346 (0.537),2.3252270227902296,0.9760817288038962,25.315 (4.594),-12.115 (4.594),18.396034104453513,65.9607571565854,False
LSQ12fuk,20.945 (0.040),-13.820 (0.040),2.071,LegacySurvey,18.874 (0.062),-15.890 (0.062),28.21145731509739,1.60523352707956,2.270,PanSTARRS,18.675 (0.018),-16.090 (0.018),338.9992445871065,4.738682253143558,18.700 (0.693),-16.064 (0.693),33.117954211876985,17.999913505644344,18.874 (0.062),-15.890 (0.062),28.21145731509739,1.60523352707956,,,,,18.675 (0.018),-16.090 (0.018),338.9992445871065,4.738682253143558,18.923 (0.027),-15.841 (0.027),8768.120578712784,181.8345163384306,False
SN2012he,(24.722),(-12.286),$<3.829$,DES,20.893 (0.016),-16.115 (0.016),4395.093257888105,63.88800854005174,$<3.829$,DES,20.893 (0.016),-16.115 (0.016),4395.093257888105,63.88800854005174,20.831 (1.681),-16.176 (1.681),4.650597859167256,6.915447002722528,20.875 (0.476),-16.132 (0.476),4.465596933862228,1.9591932028283527,20.893 (0.016),-16.115 (0.016),4395.093257888105,63.88800854005174,,,,,21.127 (0.065),-15.881 (0.065),1156.0684245877108,66.32200318868117,False
LSQ12fxd,(24.207),(-11.523),$<0.897$,DES,23.310 (0.200),-12.419 (0.200),474.138292405124,83.26466980655998,$<2.522$,PanSTARRS,21.685 (0.113),-14.044 (0.113),21.17884823412086,2.1036857347520845,23.144 (22.204),-12.585 (22.204),0.5526848910957587,10.769816220524474,23.196 (0.784),-12.533 (0.784),0.5266229753431297,0.3804383786149893,23.310 (0.200),-12.419 (0.200),474.138292405124,83.26466980655998,21.685 (0.113),-14.044 (0.113),21.17884823412086,2.1036857347520845,23.645 (0.835),-12.085 (0.835),124.61389760933132,90.97358506203784,False
LSQ12gln,(25.327),(-13.057),$?-0.652$,LegacySurvey,(25.978),(-12.406),0.0208275644341428,0.0135356891121383,$?-0.652$,LegacySurvey,(25.978),(-12.406),0.0208275644341428,0.0135356891121383,26.655 (188.253),-11.729 (188.253),0.0217801581558269,3.611243251156716,26.703 (0.706),-11.681 (0.706),0.0208275644341428,0.0135356891121383,26.645 (1.381),-11.739 (1.381),21.97157641469692,26.729105788191365,,,,,25.979 (4.117),-12.405 (4.117),7.735046490613931,27.95992187726569,False
LSQ12gpw,22.747 (0.084),-14.043 (0.084),1.694,DES,21.054 (0.017),-15.737 (0.017),3788.704956376523,52.47369869264066,1.694,DES,21.054 (0.017),-15.737 (0.017),3788.704956376523,52.47369869264066,21.019 (2.327),-15.771 (2.327),3.912190273591581,7.307207528528794,21.168 (0.654),-15.622 (0.654),3.40968779222685,2.0543013268514616,21.054 (0.017),-15.737 (0.017),3788.704956376523,52.47369869264066,21.142 (0.063),-15.648 (0.063),34.91983330246743,1.7613349126969449,21.292 (0.092),-15.499 (0.092),921.2101815665984,67.63815545981944,False
LSQ12gxj,20.945 (0.023),-15.037 (0.023),1.606,LegacySurvey,19.339 (0.097),-16.643 (0.097),18.38728620642734,1.6336423312660344,1.667,PanSTARRS,19.278 (0.028),-16.704 (0.028),194.48685253402965,4.326400389709784,19.199 (0.671),-16.782 (0.671),20.90441962234567,11.36839766258455,19.339 (0.097),-16.643 (0.097),18.38728620642734,1.6336423312660344,19.208 (0.007),-16.773 (0.007),20738.61924587695,110.96826410907572,19.278 (0.028),-16.704 (0.028),194.48685253402965,4.326400389709784,19.506 (0.031),-16.476 (0.031),4535.100836428147,114.49183067342838,False
LSQ12gyc,24.449 (0.181),-13.638 (0.181),-0.004,LegacySurvey,24.454 (0.343),-13.634 (0.343),0.1653677909276507,0.0522944518262223,1.145,PanSTARRS,23.304 (0.139),-14.783 (0.139),4.766601926600825,0.5803847649638343,24.404 (26.798),-13.683 (26.798),0.1731352106228921,4.081519056836012,24.454 (0.343),-13.634 (0.343),0.1653677909276507,0.0522944518262223,24.442 (0.202),-13.646 (0.202),167.2190256222788,29.67585239013272,23.304 (0.139),-14.783 (0.139),4.766601926600825,0.5803847649638343,23.654 (0.419),-14.433 (0.419),119.89811583389935,44.018111494742634,False
LSQ12hjm,23.996 (0.153),-13.564 (0.153),2.302,DES,21.693 (0.021),-15.866 (0.021),2101.8758868554587,38.59640370642368,2.302,DES,21.693 (0.021),-15.866 (0.021),2101.8758868554587,38.59640370642368,21.673 (2.877),-15.886 (2.877),2.1421083161703427,5.371106072634446,21.733 (0.566),-15.827 (0.566),2.027311784147046,1.0574812296589458,21.693 (0.021),-15.866 (0.021),2101.8758868554587,38.59640370642368,21.966 (0.078),-15.593 (0.078),16.350393664858498,1.103831443201144,21.806 (0.187),-15.753 (0.187),654.3278976053314,106.2665553568515,False
LSQ12hnx,(25.737),(-13.653),$<0.575$,LegacySurvey,25.163 (0.229),-14.228 (0.229),0.086085297488489,0.0181263626805982,$<0.575$,LegacySurvey,25.163 (0.229),-14.228 (0.229),0.086085297488489,0.0181263626805982,25.127 (31.950),-14.264 (31.950),0.0889917976578451,2.533233152233242,25.163 (0.229),-14.228 (0.229),0.086085297488489,0.0181263626805982,25.124 (0.230),-14.266 (0.230),89.17381164797979,18.291974310846378,24.268 (0.494),-15.122 (0.494),1.962337020785603,0.8618206631540943,26.002 (2.938),-13.389 (2.938),13.778816202883736,35.99253567663827,False
LSQ12hvj,24.104 (0.197),-13.452 (0.197),2.823,PanSTARRS,21.281 (0.035),-16.275 (0.035),30.726197950410295,0.8836856122138548,2.823,PanSTARRS,21.281 (0.035),-16.275 (0.035),30.726197950410295,0.8836856122138548,21.498 (2.590),-16.058 (2.590),2.5159978400747467,5.422100701554067,21.608 (0.503),-15.948 (0.503),2.273064907134318,1.0539647694948011,,,,,21.281 (0.035),-16.275 (0.035),30.726197950410295,0.8836856122138548,21.593 (0.080),-15.963 (0.080),716.5441534307431,47.50052149078428,False
LSQ12hxx,(24.924),(-12.572),$<3.569$,DES,21.355 (0.016),-16.141 (0.016),2869.545046600341,41.31000070154485,$<3.569$,DES,21.355 (0.016),-16.141 (0.016),2869.545046600341,41.31000070154485,21.329 (2.155),-16.167 (2.155),2.9409055520035596,5.636165521339247,21.367 (1.266),-16.129 (1.266),2.839946778059514,3.3115371450952087,21.355 (0.016),-16.141 (0.016),2869.545046600341,41.31000070154485,21.028 (0.032),-16.468 (0.032),38.80512261045162,1.101796694617473,21.324 (0.069),-16.172 (0.069),875.3241607494066,53.26874293366122,False
LSQ12hzj,23.077 (0.164),-12.779 (0.164),4.383,LegacySurvey,18.694 (0.084),-17.162 (0.084),33.28134931307537,2.569132091195952,4.557,PanSTARRS,18.520 (0.015),-17.336 (0.015),390.8112397937639,4.583952232001373,18.556 (0.425),-17.300 (0.425),37.822491302467824,13.022729717349652,18.694 (0.084),-17.162 (0.084),33.28134931307537,2.569132091195952,,,,,18.520 (0.015),-17.336 (0.015),390.8112397937639,4.583952232001373,18.712 (0.041),-17.144 (0.041),6660.176660091103,218.6856815101216,False
LSQ12hzs,23.896 (0.139),-13.689 (0.139),2.229,DES,21.667 (0.020),-15.918 (0.020),2153.2777122896077,37.392064961529115,2.229,DES,21.667 (0.020),-15.918 (0.020),2153.2777122896077,37.392064961529115,21.641 (2.763),-15.944 (2.763),2.2054996101601048,5.336682710490679,21.696 (0.747),-15.889 (0.747),2.097200073195425,1.4433033139774352,21.667 (0.020),-15.918 (0.020),2153.2777122896077,37.392064961529115,21.564 (0.055),-16.022 (0.055),23.690262869690574,1.1420371549893946,21.949 (0.356),-15.637 (0.356),480.068582336754,149.20160945831543,False
LSQ13cmt,(24.767),(-12.281),$<2.533$,LegacySurvey,22.234 (0.224),-14.814 (0.224),1.2775439773126545,0.2641043853569222,$<1.951$,PanSTARRS,22.816 (0.175),-14.233 (0.175),7.47647305519277,1.1620824715241418,22.195 (5.385),-14.853 (5.385),1.324241470327384,6.336867741214621,22.234 (0.224),-14.814 (0.224),1.2775439773126545,0.2641043853569222,22.346 (0.062),-14.703 (0.062),1152.7993133676557,63.552359172966,22.816 (0.175),-14.233 (0.175),7.47647305519277,1.1620824715241418,22.733 (0.379),-14.315 (0.379),207.93080109009347,69.86335797860458,False
LSQ13crf,22.453 (0.071),-14.252 (0.071),1.919,LegacySurvey,20.534 (0.261),-16.170 (0.261),6.115353754230849,1.4686304101939442,2.190,PanSTARRS,20.263 (0.033),-16.441 (0.033),78.48683811867464,2.050123419903703,20.370 (1.401),-16.334 (1.401),7.112807459380203,7.8921942419527875,20.534 (0.261),-16.170 (0.261),6.115353754230849,1.4686304101939442,,,,,20.263 (0.033),-16.441 (0.033),78.48683811867464,2.050123419903703,20.600 (0.059),-16.104 (0.059),1665.552354165216,77.12057734842828,False
LSQ13cwp,(24.218),(-13.176),$<2.759$,PanSTARRS,21.459 (0.068),-15.935 (0.068),26.089473303567647,1.1959817928316092,$<2.759$,PanSTARRS,21.459 (0.068),-15.935 (0.068),26.089473303567647,1.1959817928316092,22.245 (6.325),-15.148 (6.325),1.2642721726106187,5.498510250227343,22.563 (0.526),-14.831 (0.526),0.9439290584604518,0.4573544454271341,,,,,21.459 (0.068),-15.935 (0.068),26.089473303567647,1.1959817928316092,22.418 (0.251),-14.976 (0.251),347.6596879491253,58.715371327870514,False
LSQ13dby,(25.365),(-12.973),$?-0.862$,LegacySurvey,(26.227),(-12.111),-0.0207725474161131,0.0107632831328894,$?-0.862$,LegacySurvey,(26.227),(-12.111),-0.0207725474161131,0.0107632831328894,(19.875),(-18.464),-0.0211941705844667,3.666110140387619,(26.227),(-12.111),-0.0207725474161131,0.0107632831328894,(25.219),(-13.120),-15.73702204394141,27.25509415881653,,,,,26.106 (3.037),-12.232 (3.037),11.10188302013284,30.39002241061324,False
LSQ13dcy,23.922 (0.145),-13.899 (0.145),1.063,DES,22.860 (0.056),-14.962 (0.056),717.9576960438104,34.027269817677556,1.063,DES,22.860 (0.056),-14.962 (0.056),717.9576960438104,34.027269817677556,22.822 (7.414),-14.999 (7.414),0.7432613270505766,4.633856730482833,22.921 (0.579),-14.901 (0.579),0.678631852544852,0.3617901248440104,22.860 (0.056),-14.962 (0.056),717.9576960438104,34.027269817677556,22.837 (0.102),-14.985 (0.102),7.333287576491385,0.6254467629721637,23.569 (0.622),-14.252 (0.622),112.59644269339306,58.52504957375308,False
LSQ13dhj,23.297 (0.061),-14.885 (0.061),1.540,LegacySurvey,21.757 (0.091),-16.424 (0.091),1.98214744620051,0.16615826402493,1.540,LegacySurvey,21.757 (0.091),-16.424 (0.091),1.98214744620051,0.16615826402493,21.725 (2.397),-16.457 (2.397),2.042426246667808,4.375357247623098,21.757 (0.091),-16.424 (0.091),1.98214744620051,0.16615826402493,21.700 (0.017),-16.481 (0.017),2088.463271346491,31.011350525148504,,,,,22.172 (0.237),-16.010 (0.237),187.21039956602272,39.6380824677682,False
LSQ13dkp,(25.029),(-12.461),$<1.124$,DES,23.905 (0.173),-13.585 (0.173),274.19693213722167,42.240923687006784,$<1.124$,DES,23.905 (0.173),-13.585 (0.173),274.19693213722167,42.240923687006784,23.778 (18.845),-13.712 (18.845),0.3081489932392939,5.178944265935593,23.813 (0.417),-13.677 (0.417),0.2983865487935556,0.1145535354814005,23.905 (0.173),-13.585 (0.173),274.19693213722167,42.240923687006784,,,,,23.922 (0.568),-13.567 (0.568),91.19489587917472,46.06327519572678,False
